GeoFIPS,GeoName,Region,Table,LineCode,IndustryClassification,Description,2014
6021,"Glenn, CA",8,CA30,240,...,Total employment (number of jobs),12555
6021,"Glenn, CA",8,CA30,250,...,  Wage and salary employment,8767
6021,"Glenn, CA",8,CA30,260,...,  Proprietors employment,3788
6021,"Glenn, CA",8,CA30,270,...,    Farm proprietors employment 6/,1113
6021,"Glenn, CA",8,CA30,280,...,    Nonfarm proprietors employment,2675
6021,"Glenn, CA",8,CA30,290,...,Average earnings per job (dollars),53290
6021,"Glenn, CA",8,CA30,300,...,  Average wages and salaries,36442
6021,"Glenn, CA",8,CA30,310,...,  Average nonfarm proprietors' income,26706
6023,"Humboldt, CA",8,CA30,10,...,Personal income (thousands of dollars),5093455
6023,"Humboldt, CA",8,CA30,45,...,  Net earnings by place of residence,2701486
6023,"Humboldt, CA",8,CA30,50,...,  Personal current transfer receipts,1295745
6023,"Humboldt, CA",8,CA30,60,...,    Income maintenance benefits 1/,135860
6023,"Humboldt, CA",8,CA30,70,...,    Unemployment insurance compensation,19087
6023,"Humboldt, CA",8,CA30,80,...,    Retirement and other,1140798
6023,"Humboldt, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",1096224
6023,"Humboldt, CA",8,CA30,100,...,  Population (persons) 3/,134809
6023,"Humboldt, CA",8,CA30,110,...,  Per capita personal income 4/,37783
6023,"Humboldt, CA",8,CA30,120,...,  Per capita net earnings 4/,20039
6023,"Humboldt, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,9612
6023,"Humboldt, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1008
6023,"Humboldt, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,142
6023,"Humboldt, CA",8,CA30,160,...,    Per capita retirement and other 4/,8462
6023,"Humboldt, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",8132
6023,"Humboldt, CA",8,CA30,180,...,  Earnings by place of work,2963425
6023,"Humboldt, CA",8,CA30,190,...,    Wages and salaries,1832311
6023,"Humboldt, CA",8,CA30,200,...,    Supplements to wages and salaries,616389
6023,"Humboldt, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,489521
6023,"Humboldt, CA",8,CA30,202,...,      Employer contributions for government social insurance,126868
6023,"Humboldt, CA",8,CA30,210,...,    Proprietors' income,514725
6023,"Humboldt, CA",8,CA30,220,...,      Farm proprietors' income,77959
6023,"Humboldt, CA",8,CA30,230,...,      Nonfarm proprietors' income,436766
6023,"Humboldt, CA",8,CA30,240,...,Total employment (number of jobs),70296
6023,"Humboldt, CA",8,CA30,250,...,  Wage and salary employment,49290
6023,"Humboldt, CA",8,CA30,260,...,  Proprietors employment,21006
6023,"Humboldt, CA",8,CA30,270,...,    Farm proprietors employment 6/,794
6023,"Humboldt, CA",8,CA30,280,...,    Nonfarm proprietors employment,20212
6023,"Humboldt, CA",8,CA30,290,...,Average earnings per job (dollars),42156
6023,"Humboldt, CA",8,CA30,300,...,  Average wages and salaries,37174
6023,"Humboldt, CA",8,CA30,310,...,  Average nonfarm proprietors' income,21609
6025,"Imperial, CA",8,CA30,10,...,Personal income (thousands of dollars),5802217
6025,"Imperial, CA",8,CA30,45,...,  Net earnings by place of residence,3617536
6025,"Imperial, CA",8,CA30,50,...,  Personal current transfer receipts,1474516
6025,"Imperial, CA",8,CA30,60,...,    Income maintenance benefits 1/,276349
6025,"Imperial, CA",8,CA30,70,...,    Unemployment insurance compensation,106586
6025,"Imperial, CA",8,CA30,80,...,    Retirement and other,1091581
6025,"Imperial, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",710165
6025,"Imperial, CA",8,CA30,100,...,  Population (persons) 3/,179091
6025,"Imperial, CA",8,CA30,110,...,  Per capita personal income 4/,32398
6025,"Imperial, CA",8,CA30,120,...,  Per capita net earnings 4/,20199
6025,"Imperial, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,8233
6025,"Imperial, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1543
6025,"Imperial, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,595
6025,"Imperial, CA",8,CA30,160,...,    Per capita retirement and other 4/,6095
6025,"Imperial, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",3965
6025,"Imperial, CA",8,CA30,180,...,  Earnings by place of work,4136938
6025,"Imperial, CA",8,CA30,190,...,    Wages and salaries,2382452
6025,"Imperial, CA",8,CA30,200,...,    Supplements to wages and salaries,882866
6025,"Imperial, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,711873
6025,"Imperial, CA",8,CA30,202,...,      Employer contributions for government social insurance,170993
6025,"Imperial, CA",8,CA30,210,...,    Proprietors' income,871620
6025,"Imperial, CA",8,CA30,220,...,      Farm proprietors' income,588849
6025,"Imperial, CA",8,CA30,230,...,      Nonfarm proprietors' income,282771
6025,"Imperial, CA",8,CA30,240,...,Total employment (number of jobs),81499
6025,"Imperial, CA",8,CA30,250,...,  Wage and salary employment,66463
6025,"Imperial, CA",8,CA30,260,...,  Proprietors employment,15036
6025,"Imperial, CA",8,CA30,270,...,    Farm proprietors employment 6/,285
6025,"Imperial, CA",8,CA30,280,...,    Nonfarm proprietors employment,14751
6025,"Imperial, CA",8,CA30,290,...,Average earnings per job (dollars),50761
6025,"Imperial, CA",8,CA30,300,...,  Average wages and salaries,35846
6025,"Imperial, CA",8,CA30,310,...,  Average nonfarm proprietors' income,19170
6027,"Inyo, CA",8,CA30,10,...,Personal income (thousands of dollars),821115
6027,"Inyo, CA",8,CA30,45,...,  Net earnings by place of residence,470160
6027,"Inyo, CA",8,CA30,50,...,  Personal current transfer receipts,183769
6027,"Inyo, CA",8,CA30,60,...,    Income maintenance benefits 1/,13259
6027,"Inyo, CA",8,CA30,70,...,    Unemployment insurance compensation,3147
6027,"Inyo, CA",8,CA30,80,...,    Retirement and other,167363
6027,"Inyo, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",167186
6027,"Inyo, CA",8,CA30,100,...,  Population (persons) 3/,18410
6027,"Inyo, CA",8,CA30,110,...,  Per capita personal income 4/,44602
6027,"Inyo, CA",8,CA30,120,...,  Per capita net earnings 4/,25538
6027,"Inyo, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,9982
6027,"Inyo, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,720
6027,"Inyo, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,171
6027,"Inyo, CA",8,CA30,160,...,    Per capita retirement and other 4/,9091
6027,"Inyo, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",9081
6027,"Inyo, CA",8,CA30,180,...,  Earnings by place of work,555118
6027,"Inyo, CA",8,CA30,190,...,    Wages and salaries,324964
6027,"Inyo, CA",8,CA30,200,...,    Supplements to wages and salaries,124476
6027,"Inyo, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,104547
6027,"Inyo, CA",8,CA30,202,...,      Employer contributions for government social insurance,19929
6027,"Inyo, CA",8,CA30,210,...,    Proprietors' income,105678
6027,"Inyo, CA",8,CA30,220,...,      Farm proprietors' income,8044
6027,"Inyo, CA",8,CA30,230,...,      Nonfarm proprietors' income,97634
6027,"Inyo, CA",8,CA30,240,...,Total employment (number of jobs),10438
6027,"Inyo, CA",8,CA30,250,...,  Wage and salary employment,7763
6027,"Inyo, CA",8,CA30,260,...,  Proprietors employment,2675
6027,"Inyo, CA",8,CA30,270,...,    Farm proprietors employment 6/,87
6027,"Inyo, CA",8,CA30,280,...,    Nonfarm proprietors employment,2588
6027,"Inyo, CA",8,CA30,290,...,Average earnings per job (dollars),53182
6027,"Inyo, CA",8,CA30,300,...,  Average wages and salaries,41861
6027,"Inyo, CA",8,CA30,310,...,  Average nonfarm proprietors' income,37726
6029,"Kern, CA",8,CA30,10,...,Personal income (thousands of dollars),31629281
6029,"Kern, CA",8,CA30,45,...,  Net earnings by place of residence,21351205
6029,"Kern, CA",8,CA30,50,...,  Personal current transfer receipts,5945139
6029,"Kern, CA",8,CA30,60,...,    Income maintenance benefits 1/,1027141
6029,"Kern, CA",8,CA30,70,...,    Unemployment insurance compensation,180342
6029,"Kern, CA",8,CA30,80,...,    Retirement and other,4737656
6029,"Kern, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",4332937
6029,"Kern, CA",8,CA30,100,...,  Population (persons) 3/,874589
6029,"Kern, CA",8,CA30,110,...,  Per capita personal income 4/,36165
6029,"Kern, CA",8,CA30,120,...,  Per capita net earnings 4/,24413
6029,"Kern, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6798
6029,"Kern, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1174
6029,"Kern, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,206
6029,"Kern, CA",8,CA30,160,...,    Per capita retirement and other 4/,5417
6029,"Kern, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4954
6029,"Kern, CA",8,CA30,180,...,  Earnings by place of work,23832718
6029,"Kern, CA",8,CA30,190,...,    Wages and salaries,15468003
6029,"Kern, CA",8,CA30,200,...,    Supplements to wages and salaries,4454027
6029,"Kern, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,3366550
6029,"Kern, CA",8,CA30,202,...,      Employer contributions for government social insurance,1087477
6029,"Kern, CA",8,CA30,210,...,    Proprietors' income,3910688
6029,"Kern, CA",8,CA30,220,...,      Farm proprietors' income,1104333
6029,"Kern, CA",8,CA30,230,...,      Nonfarm proprietors' income,2806355
6029,"Kern, CA",8,CA30,240,...,Total employment (number of jobs),412183
6029,"Kern, CA",8,CA30,250,...,  Wage and salary employment,331269
6029,"Kern, CA",8,CA30,260,...,  Proprietors employment,80914
6029,"Kern, CA",8,CA30,270,...,    Farm proprietors employment 6/,1523
6029,"Kern, CA",8,CA30,280,...,    Nonfarm proprietors employment,79391
6029,"Kern, CA",8,CA30,290,...,Average earnings per job (dollars),57821
6029,"Kern, CA",8,CA30,300,...,  Average wages and salaries,46693
6029,"Kern, CA",8,CA30,310,...,  Average nonfarm proprietors' income,35349
6031,"Kings, CA",8,CA30,10,...,Personal income (thousands of dollars),4864335
6031,"Kings, CA",8,CA30,45,...,  Net earnings by place of residence,3100695
6031,"Kings, CA",8,CA30,50,...,  Personal current transfer receipts,1000750
6031,"Kings, CA",8,CA30,60,...,    Income maintenance benefits 1/,154514
6031,"Kings, CA",8,CA30,70,...,    Unemployment insurance compensation,32592
6031,"Kings, CA",8,CA30,80,...,    Retirement and other,813644
6031,"Kings, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",762890
6031,"Kings, CA",8,CA30,100,...,  Population (persons) 3/,150269
6031,"Kings, CA",8,CA30,110,...,  Per capita personal income 4/,32371
6031,"Kings, CA",8,CA30,120,...,  Per capita net earnings 4/,20634
6031,"Kings, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6660
6031,"Kings, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1028
6031,"Kings, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,217
6031,"Kings, CA",8,CA30,160,...,    Per capita retirement and other 4/,5415
6031,"Kings, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",5077
6031,"Kings, CA",8,CA30,180,...,  Earnings by place of work,3546938
6031,"Kings, CA",8,CA30,190,...,    Wages and salaries,2118674
6031,"Kings, CA",8,CA30,200,...,    Supplements to wages and salaries,767287
6031,"Kings, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,612325
6031,"Kings, CA",8,CA30,202,...,      Employer contributions for government social insurance,154962
6031,"Kings, CA",8,CA30,210,...,    Proprietors' income,660977
6031,"Kings, CA",8,CA30,220,...,      Farm proprietors' income,449890
6031,"Kings, CA",8,CA30,230,...,      Nonfarm proprietors' income,211087
6031,"Kings, CA",8,CA30,240,...,Total employment (number of jobs),58482
6031,"Kings, CA",8,CA30,250,...,  Wage and salary employment,49929
6031,"Kings, CA",8,CA30,260,...,  Proprietors employment,8553
6031,"Kings, CA",8,CA30,270,...,    Farm proprietors employment 6/,879
6031,"Kings, CA",8,CA30,280,...,    Nonfarm proprietors employment,7674
6031,"Kings, CA",8,CA30,290,...,Average earnings per job (dollars),60650
6031,"Kings, CA",8,CA30,300,...,  Average wages and salaries,42434
6031,"Kings, CA",8,CA30,310,...,  Average nonfarm proprietors' income,27507
6033,"Lake, CA",8,CA30,10,...,Personal income (thousands of dollars),2263052
6033,"Lake, CA",8,CA30,45,...,  Net earnings by place of residence,1105637
6033,"Lake, CA",8,CA30,50,...,  Personal current transfer receipts,745324
6033,"Lake, CA",8,CA30,60,...,    Income maintenance benefits 1/,82267
6033,"Lake, CA",8,CA30,70,...,    Unemployment insurance compensation,11970
6033,"Lake, CA",8,CA30,80,...,    Retirement and other,651087
6033,"Lake, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",412091
6033,"Lake, CA",8,CA30,100,...,  Population (persons) 3/,64184
6033,"Lake, CA",8,CA30,110,...,  Per capita personal income 4/,35259
6033,"Lake, CA",8,CA30,120,...,  Per capita net earnings 4/,17226
6033,"Lake, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,11612
6033,"Lake, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1282
6033,"Lake, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,186
6033,"Lake, CA",8,CA30,160,...,    Per capita retirement and other 4/,10144
6033,"Lake, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",6420
6033,"Lake, CA",8,CA30,180,...,  Earnings by place of work,957126
6033,"Lake, CA",8,CA30,190,...,    Wages and salaries,573666
6033,"Lake, CA",8,CA30,200,...,    Supplements to wages and salaries,196030
6033,"Lake, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,155537
6033,"Lake, CA",8,CA30,202,...,      Employer contributions for government social insurance,40493
6033,"Lake, CA",8,CA30,210,...,    Proprietors' income,187430
6033,"Lake, CA",8,CA30,220,...,      Farm proprietors' income,37773
6033,"Lake, CA",8,CA30,230,...,      Nonfarm proprietors' income,149657
6033,"Lake, CA",8,CA30,240,...,Total employment (number of jobs),23898
6033,"Lake, CA",8,CA30,250,...,  Wage and salary employment,16496
6033,"Lake, CA",8,CA30,260,...,  Proprietors employment,7402
6033,"Lake, CA",8,CA30,270,...,    Farm proprietors employment 6/,715
6033,"Lake, CA",8,CA30,280,...,    Nonfarm proprietors employment,6687
6033,"Lake, CA",8,CA30,290,...,Average earnings per job (dollars),40050
6033,"Lake, CA",8,CA30,300,...,  Average wages and salaries,34776
6033,"Lake, CA",8,CA30,310,...,  Average nonfarm proprietors' income,22380
6035,"Lassen, CA",8,CA30,10,...,Personal income (thousands of dollars),1061423
6035,"Lassen, CA",8,CA30,45,...,  Net earnings by place of residence,620948
6035,"Lassen, CA",8,CA30,50,...,  Personal current transfer receipts,249227
6035,"Lassen, CA",8,CA30,60,...,    Income maintenance benefits 1/,24937
6035,"Lassen, CA",8,CA30,70,...,    Unemployment insurance compensation,5323
6035,"Lassen, CA",8,CA30,80,...,    Retirement and other,218967
6035,"Lassen, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",191248
6035,"Lassen, CA",8,CA30,100,...,  Population (persons) 3/,31749
6035,"Lassen, CA",8,CA30,110,...,  Per capita personal income 4/,33432
6035,"Lassen, CA",8,CA30,120,...,  Per capita net earnings 4/,19558
6035,"Lassen, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7850
6035,"Lassen, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,785
6035,"Lassen, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,168
6035,"Lassen, CA",8,CA30,160,...,    Per capita retirement and other 4/,6897
6035,"Lassen, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",6024
6035,"Lassen, CA",8,CA30,180,...,  Earnings by place of work,729728
6035,"Lassen, CA",8,CA30,190,...,    Wages and salaries,455407
6035,"Lassen, CA",8,CA30,200,...,    Supplements to wages and salaries,205210
6035,"Lassen, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,176645
6035,"Lassen, CA",8,CA30,202,...,      Employer contributions for government social insurance,28565
6035,"Lassen, CA",8,CA30,210,...,    Proprietors' income,69111
6035,"Lassen, CA",8,CA30,220,...,      Farm proprietors' income,7320
6035,"Lassen, CA",8,CA30,230,...,      Nonfarm proprietors' income,61791
6035,"Lassen, CA",8,CA30,240,...,Total employment (number of jobs),13649
6035,"Lassen, CA",8,CA30,250,...,  Wage and salary employment,10536
6035,"Lassen, CA",8,CA30,260,...,  Proprietors employment,3113
6035,"Lassen, CA",8,CA30,270,...,    Farm proprietors employment 6/,378
6035,"Lassen, CA",8,CA30,280,...,    Nonfarm proprietors employment,2735
6035,"Lassen, CA",8,CA30,290,...,Average earnings per job (dollars),53464
6035,"Lassen, CA",8,CA30,300,...,  Average wages and salaries,43224
6035,"Lassen, CA",8,CA30,310,...,  Average nonfarm proprietors' income,22593
6037,"Los Angeles, CA",8,CA30,10,...,Personal income (thousands of dollars),499767889
6037,"Los Angeles, CA",8,CA30,45,...,  Net earnings by place of residence,313195348
6037,"Los Angeles, CA",8,CA30,50,...,  Personal current transfer receipts,84027272
6037,"Los Angeles, CA",8,CA30,60,...,    Income maintenance benefits 1/,11330245
6037,"Los Angeles, CA",8,CA30,70,...,    Unemployment insurance compensation,1438739
6037,"Los Angeles, CA",8,CA30,80,...,    Retirement and other,71258288
6037,"Los Angeles, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",102545269
6037,"Los Angeles, CA",8,CA30,100,...,  Population (persons) 3/,10116705
6037,"Los Angeles, CA",8,CA30,110,...,  Per capita personal income 4/,49400
6037,"Los Angeles, CA",8,CA30,120,...,  Per capita net earnings 4/,30958
6037,"Los Angeles, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,8306
6037,"Los Angeles, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1120
6037,"Los Angeles, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,142
6037,"Los Angeles, CA",8,CA30,160,...,    Per capita retirement and other 4/,7044
6037,"Los Angeles, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",10136
6037,"Los Angeles, CA",8,CA30,180,...,  Earnings by place of work,374483317
6037,"Los Angeles, CA",8,CA30,190,...,    Wages and salaries,257161590
6037,"Los Angeles, CA",8,CA30,200,...,    Supplements to wages and salaries,61157707
6037,"Los Angeles, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,43387328
6037,"Los Angeles, CA",8,CA30,202,...,      Employer contributions for government social insurance,17770379
6037,"Los Angeles, CA",8,CA30,210,...,    Proprietors' income,56164020
6037,"Los Angeles, CA",8,CA30,220,...,      Farm proprietors' income,12964
6037,"Los Angeles, CA",8,CA30,230,...,      Nonfarm proprietors' income,56151056
6037,"Los Angeles, CA",8,CA30,240,...,Total employment (number of jobs),6088443
6037,"Los Angeles, CA",8,CA30,250,...,  Wage and salary employment,4486066
6037,"Los Angeles, CA",8,CA30,260,...,  Proprietors employment,1602377
6037,"Los Angeles, CA",8,CA30,270,...,    Farm proprietors employment 6/,997
6037,"Los Angeles, CA",8,CA30,280,...,    Nonfarm proprietors employment,1601380
6037,"Los Angeles, CA",8,CA30,290,...,Average earnings per job (dollars),61507
6037,"Los Angeles, CA",8,CA30,300,...,  Average wages and salaries,57325
6037,"Los Angeles, CA",8,CA30,310,...,  Average nonfarm proprietors' income,35064
6039,"Madera, CA",8,CA30,10,...,Personal income (thousands of dollars),5106586
6039,"Madera, CA",8,CA30,45,...,  Net earnings by place of residence,3252088
6039,"Madera, CA",8,CA30,50,...,  Personal current transfer receipts,1114997
6039,"Madera, CA",8,CA30,60,...,    Income maintenance benefits 1/,173834
6039,"Madera, CA",8,CA30,70,...,    Unemployment insurance compensation,31590
6039,"Madera, CA",8,CA30,80,...,    Retirement and other,909573
6039,"Madera, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",739501
6039,"Madera, CA",8,CA30,100,...,  Population (persons) 3/,154548
6039,"Madera, CA",8,CA30,110,...,  Per capita personal income 4/,33042
6039,"Madera, CA",8,CA30,120,...,  Per capita net earnings 4/,21043
6039,"Madera, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7215
6039,"Madera, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1125
6039,"Madera, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,204
6039,"Madera, CA",8,CA30,160,...,    Per capita retirement and other 4/,5885
6039,"Madera, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4785
6039,"Madera, CA",8,CA30,180,...,  Earnings by place of work,3555534
6039,"Madera, CA",8,CA30,190,...,    Wages and salaries,1950568
6039,"Madera, CA",8,CA30,200,...,    Supplements to wages and salaries,626425
6039,"Madera, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,486944
6039,"Madera, CA",8,CA30,202,...,      Employer contributions for government social insurance,139481
6039,"Madera, CA",8,CA30,210,...,    Proprietors' income,978541
6039,"Madera, CA",8,CA30,220,...,      Farm proprietors' income,624826
6039,"Madera, CA",8,CA30,230,...,      Nonfarm proprietors' income,353715
6039,"Madera, CA",8,CA30,240,...,Total employment (number of jobs),63296
6039,"Madera, CA",8,CA30,250,...,  Wage and salary employment,50430
6039,"Madera, CA",8,CA30,260,...,  Proprietors employment,12866
6039,"Madera, CA",8,CA30,270,...,    Farm proprietors employment 6/,1239
6039,"Madera, CA",8,CA30,280,...,    Nonfarm proprietors employment,11627
6039,"Madera, CA",8,CA30,290,...,Average earnings per job (dollars),56173
6039,"Madera, CA",8,CA30,300,...,  Average wages and salaries,38679
6039,"Madera, CA",8,CA30,310,...,  Average nonfarm proprietors' income,30422
6041,"Marin, CA",8,CA30,10,...,Personal income (thousands of dollars),25716754
6041,"Marin, CA",8,CA30,45,...,  Net earnings by place of residence,15160643
6041,"Marin, CA",8,CA30,50,...,  Personal current transfer receipts,1937044
6041,"Marin, CA",8,CA30,60,...,    Income maintenance benefits 1/,88246
6041,"Marin, CA",8,CA30,70,...,    Unemployment insurance compensation,28621
6041,"Marin, CA",8,CA30,80,...,    Retirement and other,1820177
6041,"Marin, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",8619067
6041,"Marin, CA",8,CA30,100,...,  Population (persons) 3/,260750
6041,"Marin, CA",8,CA30,110,...,  Per capita personal income 4/,98626
6041,"Marin, CA",8,CA30,120,...,  Per capita net earnings 4/,58142
6041,"Marin, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7429
6041,"Marin, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,338
6041,"Marin, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,110
6041,"Marin, CA",8,CA30,160,...,    Per capita retirement and other 4/,6981
6041,"Marin, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",33055
6041,"Marin, CA",8,CA30,180,...,  Earnings by place of work,11717957
6041,"Marin, CA",8,CA30,190,...,    Wages and salaries,7481505
6041,"Marin, CA",8,CA30,200,...,    Supplements to wages and salaries,1672416
6041,"Marin, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,1172797
6041,"Marin, CA",8,CA30,202,...,      Employer contributions for government social insurance,499619
6041,"Marin, CA",8,CA30,210,...,    Proprietors' income,2564036
6041,"Marin, CA",8,CA30,220,...,      Farm proprietors' income,26050
6041,"Marin, CA",8,CA30,230,...,      Nonfarm proprietors' income,2537986
6041,"Marin, CA",8,CA30,240,...,Total employment (number of jobs),192713
6041,"Marin, CA",8,CA30,250,...,  Wage and salary employment,119947
6041,"Marin, CA",8,CA30,260,...,  Proprietors employment,72766
6041,"Marin, CA",8,CA30,270,...,    Farm proprietors employment 6/,254
6041,"Marin, CA",8,CA30,280,...,    Nonfarm proprietors employment,72512
6041,"Marin, CA",8,CA30,290,...,Average earnings per job (dollars),60805
6041,"Marin, CA",8,CA30,300,...,  Average wages and salaries,62373
6041,"Marin, CA",8,CA30,310,...,  Average nonfarm proprietors' income,35001
6043,"Mariposa, CA",8,CA30,10,...,Personal income (thousands of dollars),740746
6043,"Mariposa, CA",8,CA30,45,...,  Net earnings by place of residence,401144
6043,"Mariposa, CA",8,CA30,50,...,  Personal current transfer receipts,192439
6043,"Mariposa, CA",8,CA30,60,...,    Income maintenance benefits 1/,12130
6043,"Mariposa, CA",8,CA30,70,...,    Unemployment insurance compensation,3815
6043,"Mariposa, CA",8,CA30,80,...,    Retirement and other,176494
6043,"Mariposa, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",147163
6043,"Mariposa, CA",8,CA30,100,...,  Population (persons) 3/,17682
6043,"Mariposa, CA",8,CA30,110,...,  Per capita personal income 4/,41893
6043,"Mariposa, CA",8,CA30,120,...,  Per capita net earnings 4/,22687
6043,"Mariposa, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,10883
6043,"Mariposa, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,686
6043,"Mariposa, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,216
6043,"Mariposa, CA",8,CA30,160,...,    Per capita retirement and other 4/,9982
6043,"Mariposa, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",8323
6043,"Mariposa, CA",8,CA30,180,...,  Earnings by place of work,318906
6043,"Mariposa, CA",8,CA30,190,...,    Wages and salaries,192755
6043,"Mariposa, CA",8,CA30,200,...,    Supplements to wages and salaries,70124
6043,"Mariposa, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,56133
6043,"Mariposa, CA",8,CA30,202,...,      Employer contributions for government social insurance,13991
6043,"Mariposa, CA",8,CA30,210,...,    Proprietors' income,56027
6043,"Mariposa, CA",8,CA30,220,...,      Farm proprietors' income,5426
6043,"Mariposa, CA",8,CA30,230,...,      Nonfarm proprietors' income,50601
6043,"Mariposa, CA",8,CA30,240,...,Total employment (number of jobs),8326
6043,"Mariposa, CA",8,CA30,250,...,  Wage and salary employment,5482
6043,"Mariposa, CA",8,CA30,260,...,  Proprietors employment,2844
6043,"Mariposa, CA",8,CA30,270,...,    Farm proprietors employment 6/,312
6043,"Mariposa, CA",8,CA30,280,...,    Nonfarm proprietors employment,2532
6043,"Mariposa, CA",8,CA30,290,...,Average earnings per job (dollars),38302
6043,"Mariposa, CA",8,CA30,300,...,  Average wages and salaries,35161
6043,"Mariposa, CA",8,CA30,310,...,  Average nonfarm proprietors' income,19985
6045,"Mendocino, CA",8,CA30,10,...,Personal income (thousands of dollars),3474746
6045,"Mendocino, CA",8,CA30,45,...,  Net earnings by place of residence,1691554
6045,"Mendocino, CA",8,CA30,50,...,  Personal current transfer receipts,946680
6045,"Mendocino, CA",8,CA30,60,...,    Income maintenance benefits 1/,95085
6045,"Mendocino, CA",8,CA30,70,...,    Unemployment insurance compensation,13356
6045,"Mendocino, CA",8,CA30,80,...,    Retirement and other,838239
6045,"Mendocino, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",836512
6045,"Mendocino, CA",8,CA30,100,...,  Population (persons) 3/,87869
6045,"Mendocino, CA",8,CA30,110,...,  Per capita personal income 4/,39545
6045,"Mendocino, CA",8,CA30,120,...,  Per capita net earnings 4/,19251
6045,"Mendocino, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,10774
6045,"Mendocino, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1082
6045,"Mendocino, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,152
6045,"Mendocino, CA",8,CA30,160,...,    Per capita retirement and other 4/,9540
6045,"Mendocino, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",9520
